date,TAVG,TMAX,TMIN
2012-05-23,,71.0,62.0
2012-05-24,,70.0,61.0
2012-05-25,,65.0,57.0
2012-05-26,,64.0,55.0
2012-05-27,,67.0,54.0
2012-05-28,,72.0,59.0
2012-05-29,,74.0,59.0
2012-05-30,,67.0,59.0
2012-05-31,,69.0,60.0
2012-06-01,,72.0,61.0
2012-06-02,,69.0,62.0
2012-06-03,,70.0,62.0
2012-06-04,,67.0,61.0
2012-06-05,,71.0,60.0
2012-06-06,,72.0,58.0
2012-06-07,,74.0,60.0
2012-06-08,,74.0,61.0
2012-06-09,,69.0,62.0
2012-06-10,,71.0,61.0
2012-06-11,,69.0,61.0
2012-06-12,,66.0,61.0
2012-06-13,,69.0,62.0
2012-06-14,,69.0,62.0
2012-06-15,,70.0,62.0
2012-06-16,,69.0,62.0
2012-06-17,,69.0,60.0
2012-06-18,,66.0,60.0
2012-06-19,,69.0,61.0
2012-06-20,,69.0,61.0
2012-06-21,,68.0,61.0
2012-06-22,,70.0,61.0
2012-06-23,,70.0,60.0
2012-06-24,,71.0,59.0
2012-06-25,,71.0,58.0
2012-06-26,,72.0,58.0
2012-06-27,,73.0,60.0
2012-06-28,,70.0,59.0
2012-06-29,,70.0,60.0
2012-06-30,,71.0,61.0
2012-07-01,,71.0,62.0
2012-07-02,,72.0,62.0
2012-07-03,,71.0,63.0
2012-07-04,,70.0,63.0
2012-07-05,,70.0,62.0
2012-07-06,,69.0,60.0
2012-07-07,,67.0,57.0
2012-07-08,,68.0,57.0
2012-07-09,,72.0,60.0
2012-07-10,,73.0,63.0
2012-07-11,,70.0,62.0
2012-07-12,,72.0,63.0
2012-07-13,,76.0,64.0
2012-07-14,,72.0,62.0
2012-07-15,,71.0,63.0
2012-07-16,,71.0,62.0
2012-07-17,,72.0,63.0
2012-07-18,,73.0,62.0
2012-07-19,,86.0,65.0
2012-07-20,,76.0,64.0
2012-07-21,,74.0,63.0
2012-07-22,,70.0,63.0
2012-07-23,,70.0,60.0
2012-07-24,,70.0,60.0
2012-07-25,,70.0,61.0
2012-07-26,,70.0,60.0
2012-07-27,,70.0,60.0
2012-07-28,,70.0,61.0
2012-07-29,,71.0,60.0
2012-07-30,,71.0,62.0
2012-07-31,,72.0,62.0
2012-08-01,,72.0,62.0
2012-08-02,,72.0,62.0
2012-08-03,,73.0,63.0
2012-08-04,,74.0,63.0
2012-08-05,,71.0,62.0
2012-08-06,,75.0,64.0
2012-08-07,,83.0,67.0
2012-08-08,,80.0,68.0
2012-08-09,,79.0,67.0
2012-08-10,,79.0,67.0
2012-08-11,,82.0,69.0
2012-08-12,,80.0,70.0
2012-08-13,,80.0,69.0
2012-08-14,,78.0,67.0
2012-08-15,,72.0,65.0
2012-08-16,,77.0,66.0
2012-08-17,,84.0,69.0
2012-08-18,,84.0,70.0
2012-08-19,,83.0,70.0
2012-08-20,,83.0,69.0
2012-08-21,,80.0,69.0
2012-08-22,,78.0,66.0
2012-08-23,,74.0,66.0
2012-08-24,,76.0,66.0
2012-08-25,,73.0,65.0
2012-08-26,,74.0,64.0
2012-08-27,,79.0,63.0
2012-08-28,,79.0,67.0
2012-08-29,,85.0,71.0
2012-08-30,,81.0,68.0
2012-08-31,,78.0,67.0
2012-09-01,,78.0,65.0
2012-09-02,,77.0,63.0
2012-09-03,,74.0,64.0
2012-09-04,,81.0,65.0
2012-09-05,,81.0,69.0
2012-09-06,,83.0,68.0
2012-09-07,,77.0,68.0
2012-09-08,,77.0,68.0
2012-09-09,,80.0,68.0
2012-09-10,,83.0,71.0
2012-09-11,,75.0,67.0
2012-09-12,,76.0,66.0
2012-09-13,,74.0,65.0
2012-09-14,,84.0,67.0
2012-09-15,,98.0,71.0
2012-09-16,,83.0,67.0
2012-09-17,,75.0,64.0
2012-09-18,,74.0,63.0
2012-09-19,,77.0,63.0
2012-09-20,,78.0,66.0
2012-09-21,,80.0,66.0
2012-09-22,,84.0,67.0
2012-09-23,,83.0,66.0
2012-09-24,,78.0,64.0
2012-09-25,,72.0,62.0
2012-09-26,,72.0,64.0
2012-09-27,,73.0,63.0
2012-09-28,,74.0,64.0
2012-09-29,,77.0,64.0
2012-09-30,,83.0,65.0
2012-10-01,,83.0,65.0
2012-10-02,,85.0,66.0
2012-10-03,,76.0,64.0
2012-10-04,,71.0,64.0
2012-10-05,,72.0,61.0
2012-10-06,,76.0,62.0
2012-10-07,,75.0,64.0
2012-10-08,,74.0,62.0
2012-10-09,,72.0,60.0
2012-10-10,,71.0,61.0
2012-10-11,,71.0,59.0
2012-10-12,,71.0,55.0
2012-10-13,,72.0,58.0
2012-10-14,,82.0,61.0
2012-10-15,,87.0,65.0
2012-10-16,,86.0,63.0
2012-10-17,,93.0,63.0
2012-10-18,,81.0,68.0
2012-10-19,,73.0,65.0
2012-10-20,,71.0,65.0
2012-10-21,,73.0,64.0
2012-10-22,,71.0,64.0
2012-10-23,,68.0,60.0
2012-10-24,,70.0,57.0
2012-10-25,,81.0,65.0
2012-10-26,,87.0,61.0
2012-10-27,,88.0,61.0
2012-10-28,,83.0,59.0
2012-10-29,,72.0,57.0
2012-10-30,,67.0,55.0
2012-10-31,,65.0,57.0
2012-11-01,,66.0,58.0
2012-11-02,,68.0,57.0
2012-11-03,,69.0,56.0
2012-11-04,,87.0,55.0
2012-11-05,,91.0,61.0
2012-11-06,,80.0,60.0
2012-11-07,,66.0,62.0
2012-11-08,,65.0,60.0
2012-11-09,,64.0,55.0
2012-11-10,,62.0,50.0
2012-11-11,,67.0,47.0
2012-11-12,,73.0,47.0
2012-11-13,,80.0,52.0
2012-11-14,,79.0,53.0
2012-11-15,,67.0,54.0
2012-11-16,,71.0,58.0
2012-11-17,,69.0,59.0
2012-11-18,,67.0,59.0
2012-11-19,,67.0,56.0
2012-11-20,,67.0,56.0
2012-11-21,,66.0,52.0
2012-11-22,,68.0,55.0
2012-11-23,,66.0,55.0
2012-11-24,,70.0,52.0
2012-11-25,,67.0,54.0
2012-11-26,,66.0,56.0
2012-11-27,,67.0,53.0
2012-11-28,,68.0,58.0
2012-11-29,,63.0,58.0
2012-11-30,,66.0,61.0
2012-12-01,,65.0,60.0
2012-12-02,,65.0,61.0
2012-12-03,,66.0,58.0
2012-12-04,,64.0,56.0
2012-12-05,,63.0,53.0
2012-12-06,,68.0,57.0
2012-12-07,,63.0,54.0
2012-12-08,,66.0,53.0
2012-12-09,,64.0,55.0
2012-12-10,,67.0,50.0
2012-12-11,,68.0,50.0
2012-12-12,,62.0,56.0
2012-12-13,,60.0,50.0
2012-12-14,,58.0,44.0
2012-12-15,,59.0,49.0
2012-12-16,,57.0,54.0
2012-12-17,,62.0,55.0
2012-12-18,,62.0,50.0
2012-12-19,,60.0,48.0
2012-12-20,,68.0,45.0
2012-12-21,,62.0,44.0
2012-12-22,,60.0,45.0
2012-12-23,,61.0,53.0
2012-12-24,,62.0,52.0
2012-12-25,,62.0,49.0
2012-12-26,,61.0,51.0
2012-12-27,,62.0,51.0
2012-12-28,,62.0,45.0
2012-12-29,,55.0,44.0
2012-12-30,,57.0,42.0
2012-12-31,,59.0,41.0
2013-01-01,,61.0,44.0
2013-01-02,,62.0,44.0
2013-01-03,,70.0,43.0
2013-01-04,,66.0,46.0
2013-01-05,,62.0,42.0
2013-01-06,,57.0,47.0
2013-01-07,,66.0,47.0
2013-01-08,,67.0,45.0
2013-01-09,,63.0,48.0
2013-01-10,,59.0,48.0
2013-01-11,,54.0,45.0
2013-01-12,,57.0,42.0
2013-01-13,,56.0,39.0
2013-01-14,,58.0,38.0
2013-01-15,,57.0,38.0
2013-01-16,,66.0,40.0
2013-01-17,,75.0,45.0
2013-01-18,,79.0,52.0
2013-01-19,,79.0,51.0
2013-01-20,,80.0,52.0
2013-01-21,,77.0,49.0
2013-01-22,,80.0,53.0
2013-01-23,,75.0,58.0
2013-01-24,,66.0,55.0
2013-01-25,,67.0,60.0
2013-01-26,,64.0,54.0
2013-01-27,,59.0,53.0
2013-01-28,,60.0,50.0
2013-01-29,,58.0,44.0
2013-01-30,,65.0,45.0
2013-01-31,,72.0,48.0
2013-02-01,,73.0,51.0
2013-02-02,,74.0,56.0
2013-02-03,,71.0,55.0
2013-02-04,,62.0,50.0
2013-02-05,,57.0,53.0
2013-02-06,,60.0,52.0
2013-02-07,,59.0,47.0
2013-02-08,,54.0,43.0
2013-02-09,,56.0,39.0
2013-02-10,,57.0,43.0
2013-02-11,,60.0,43.0
2013-02-12,,63.0,43.0
2013-02-13,,64.0,45.0
2013-02-14,,70.0,46.0
2013-02-15,,80.0,46.0
2013-02-16,,80.0,54.0
2013-02-17,,65.0,50.0
2013-02-18,,61.0,54.0
2013-02-19,,57.0,46.0
2013-02-20,,59.0,44.0
2013-02-21,,61.0,45.0
2013-02-22,,63.0,43.0
2013-02-23,,60.0,45.0
2013-02-24,,65.0,46.0
2013-02-25,,67.0,45.0
2013-02-26,,66.0,44.0
2013-02-27,,73.0,51.0
2013-02-28,,76.0,50.0
2013-03-01,,81.0,54.0
2013-03-02,,82.0,57.0
2013-03-03,,64.0,55.0
2013-03-04,,64.0,52.0
2013-03-05,,61.0,54.0
2013-03-06,,60.0,50.0
2013-03-07,,62.0,53.0
2013-03-08,,58.0,48.0
2013-03-09,,61.0,48.0
2013-03-10,,64.0,48.0
2013-03-11,,67.0,49.0
2013-03-12,,60.0,50.0
2013-03-13,,65.0,51.0
2013-03-14,,62.0,53.0
2013-03-15,,65.0,53.0
2013-03-16,,62.0,53.0
2013-03-17,,61.0,54.0
2013-03-18,,63.0,56.0
2013-03-19,,62.0,52.0
2013-03-20,,65.0,54.0
2013-03-21,,67.0,54.0
2013-03-22,,68.0,53.0
2013-03-23,,68.0,54.0
2013-03-24,,70.0,55.0
2013-03-25,,69.0,52.0
2013-03-26,,64.0,55.0
2013-03-27,,67.0,55.0
2013-03-28,,66.0,55.0
2013-03-29,,65.0,55.0
2013-03-30,,64.0,55.0
2013-03-31,,68.0,57.0
2013-04-01,59.0,64.0,56.0
2013-04-02,60.0,66.0,55.0
2013-04-03,60.0,68.0,54.0
2013-04-04,59.0,64.0,56.0
2013-04-05,61.0,67.0,58.0
2013-04-06,61.0,67.0,56.0
2013-04-07,61.0,67.0,56.0
2013-04-08,61.0,66.0,57.0
2013-04-09,63.0,73.0,55.0
2013-04-10,63.0,74.0,53.0
2013-04-11,63.0,72.0,54.0
2013-04-12,60.0,65.0,56.0
2013-04-13,58.0,62.0,57.0
2013-04-14,58.0,63.0,56.0
2013-04-15,59.0,64.0,54.0
2013-04-16,57.0,65.0,51.0
2013-04-17,62.0,70.0,56.0
2013-04-18,65.0,77.0,53.0
2013-04-19,66.0,79.0,54.0
2013-04-20,64.0,78.0,55.0
2013-04-21,64.0,71.0,57.0
2013-04-22,62.0,66.0,58.0
2013-04-23,61.0,68.0,58.0
2013-04-24,60.0,63.0,59.0
2013-04-25,62.0,70.0,59.0
2013-04-26,63.0,70.0,56.0
2013-04-27,61.0,66.0,57.0
2013-04-28,62.0,67.0,57.0
2013-04-29,61.0,70.0,58.0
2013-04-30,61.0,67.0,59.0
2013-05-01,64.0,71.0,61.0
2013-05-02,65.0,78.0,58.0
2013-05-03,72.0,90.0,61.0
2013-05-04,67.0,73.0,59.0
2013-05-05,63.0,69.0,59.0
2013-05-06,63.0,69.0,59.0
2013-05-07,64.0,69.0,58.0
2013-05-08,64.0,69.0,61.0
2013-05-09,63.0,69.0,58.0
2013-05-10,64.0,70.0,59.0
2013-05-11,65.0,73.0,61.0
2013-05-12,64.0,73.0,60.0
2013-05-13,73.0,84.0,65.0
2013-05-14,67.0,72.0,59.0
2013-05-15,64.0,70.0,58.0
2013-05-16,64.0,70.0,62.0
2013-05-17,65.0,71.0,62.0
2013-05-18,65.0,72.0,60.0
2013-05-19,65.0,71.0,58.0
2013-05-20,67.0,73.0,61.0
2013-05-21,67.0,74.0,62.0
2013-05-22,66.0,71.0,63.0
2013-05-23,65.0,70.0,61.0
2013-05-24,65.0,70.0,59.0
2013-05-25,64.0,69.0,59.0
2013-05-26,64.0,70.0,59.0
2013-05-27,65.0,71.0,60.0
2013-05-28,66.0,74.0,62.0
2013-05-29,68.0,76.0,63.0
2013-05-30,68.0,75.0,64.0
2013-05-31,68.0,73.0,64.0
2013-06-01,67.0,73.0,63.0
2013-06-02,67.0,76.0,65.0
2013-06-03,67.0,73.0,64.0
2013-06-04,66.0,71.0,63.0
2013-06-05,65.0,69.0,62.0
2013-06-06,64.0,67.0,62.0
2013-06-07,63.0,67.0,62.0
2013-06-08,65.0,72.0,62.0
2013-06-09,65.0,70.0,62.0
2013-06-10,66.0,73.0,63.0
2013-06-11,67.0,72.0,63.0
2013-06-12,65.0,69.0,62.0
2013-06-13,65.0,72.0,62.0
2013-06-14,65.0,73.0,61.0
2013-06-15,66.0,72.0,62.0
2013-06-16,65.0,71.0,61.0
2013-06-17,65.0,71.0,60.0
2013-06-18,67.0,73.0,63.0
2013-06-19,67.0,74.0,62.0
2013-06-20,68.0,75.0,61.0
2013-06-21,68.0,75.0,62.0
2013-06-22,68.0,74.0,63.0
2013-06-23,67.0,72.0,64.0
2013-06-24,67.0,74.0,64.0
2013-06-25,67.0,72.0,64.0
2013-06-26,68.0,74.0,64.0
2013-06-27,70.0,82.0,62.0
2013-06-28,67.0,76.0,64.0
2013-06-29,68.0,76.0,63.0
2013-06-30,73.0,85.0,67.0
2013-07-01,72.0,81.0,66.0
2013-07-02,70.0,77.0,65.0
2013-07-03,68.0,74.0,65.0
2013-07-04,68.0,74.0,64.0
2013-07-05,68.0,74.0,65.0
2013-07-06,69.0,75.0,66.0
2013-07-07,68.0,72.0,65.0
2013-07-08,68.0,75.0,64.0
2013-07-09,70.0,76.0,65.0
2013-07-10,70.0,77.0,66.0
2013-07-11,71.0,74.0,67.0
2013-07-12,71.0,79.0,62.0
2013-07-13,67.0,73.0,63.0
2013-07-14,68.0,75.0,64.0
2013-07-15,70.0,75.0,64.0
2013-07-16,68.0,75.0,62.0
2013-07-17,69.0,76.0,63.0
2013-07-18,68.0,73.0,63.0
2013-07-19,67.0,73.0,63.0
2013-07-20,68.0,74.0,65.0
2013-07-21,68.0,72.0,66.0
2013-07-22,69.0,74.0,65.0
2013-07-23,68.0,73.0,63.0
2013-07-24,66.0,70.0,62.0
2013-07-25,66.0,73.0,63.0
2013-07-26,66.0,73.0,63.0
2013-07-27,66.0,70.0,63.0
2013-07-28,65.0,71.0,63.0
2013-07-29,66.0,72.0,63.0
2013-07-30,66.0,72.0,63.0
2013-07-31,65.0,70.0,63.0
2013-08-01,65.0,70.0,62.0
2013-08-02,67.0,73.0,63.0
2013-08-03,68.0,74.0,63.0
2013-08-04,66.0,71.0,61.0
2013-08-05,65.0,72.0,61.0
2013-08-06,66.0,71.0,62.0
2013-08-07,66.0,71.0,62.0
2013-08-08,66.0,71.0,62.0
2013-08-09,66.0,71.0,62.0
2013-08-10,66.0,72.0,62.0
2013-08-11,66.0,72.0,63.0
2013-08-12,66.0,73.0,62.0
2013-08-13,66.0,73.0,62.0
2013-08-14,67.0,73.0,64.0
2013-08-15,67.0,73.0,64.0
2013-08-16,67.0,73.0,63.0
2013-08-17,66.0,71.0,62.0
2013-08-18,66.0,72.0,62.0
2013-08-19,67.0,73.0,64.0
2013-08-20,65.0,71.0,62.0
2013-08-21,67.0,73.0,63.0
2013-08-22,69.0,77.0,64.0
2013-08-23,69.0,77.0,62.0
2013-08-24,65.0,69.0,60.0
2013-08-25,63.0,70.0,57.0
2013-08-26,68.0,78.0,62.0
2013-08-27,70.0,76.0,65.0
2013-08-28,70.0,79.0,65.0
2013-08-29,72.0,83.0,66.0
2013-08-30,78.0,92.0,72.0
2013-08-31,79.0,84.0,71.0
2013-09-01,74.0,80.0,68.0
2013-09-02,70.0,77.0,66.0
2013-09-03,73.0,82.0,69.0
2013-09-04,76.0,82.0,70.0
2013-09-05,75.0,83.0,69.0
2013-09-06,76.0,84.0,70.0
2013-09-07,73.0,82.0,67.0
2013-09-08,68.0,72.0,63.0
2013-09-09,65.0,69.0,62.0
2013-09-10,66.0,72.0,62.0
2013-09-11,67.0,73.0,64.0
2013-09-12,67.0,74.0,63.0
2013-09-13,68.0,74.0,63.0
2013-09-14,69.0,74.0,66.0
2013-09-15,70.0,77.0,65.0
2013-09-16,71.0,77.0,64.0
2013-09-17,66.0,74.0,62.0
2013-09-18,67.0,74.0,64.0
2013-09-19,68.0,73.0,63.0
2013-09-20,67.0,70.0,65.0
2013-09-21,67.0,72.0,64.0
2013-09-22,67.0,73.0,61.0
2013-09-23,69.0,81.0,61.0
2013-09-24,71.0,79.0,63.0
2013-09-25,69.0,76.0,59.0
2013-09-26,67.0,74.0,62.0
2013-09-27,68.0,81.0,58.0
2013-09-28,71.0,87.0,59.0
2013-09-29,69.0,81.0,56.0
2013-09-30,67.0,75.0,59.0
2013-10-01,68.0,76.0,60.0
2013-10-02,67.0,73.0,63.0
2013-10-03,65.0,70.0,63.0
2013-10-04,68.0,82.0,64.0
2013-10-05,73.0,91.0,59.0
2013-10-06,76.0,91.0,62.0
2013-10-07,71.0,79.0,63.0
2013-10-08,66.0,71.0,60.0
2013-10-09,64.0,67.0,57.0
2013-10-10,60.0,69.0,53.0
2013-10-11,63.0,69.0,55.0
2013-10-12,64.0,71.0,58.0
2013-10-13,64.0,69.0,59.0
2013-10-14,64.0,72.0,57.0
2013-10-15,70.0,86.0,57.0
2013-10-16,73.0,86.0,63.0
2013-10-17,70.0,81.0,60.0
2013-10-18,67.0,77.0,57.0
2013-10-19,65.0,73.0,58.0
2013-10-20,63.0,68.0,56.0
2013-10-21,62.0,68.0,57.0
2013-10-22,62.0,67.0,56.0
2013-10-23,63.0,66.0,61.0
2013-10-24,64.0,69.0,60.0
2013-10-25,63.0,67.0,60.0
2013-10-26,62.0,67.0,58.0
2013-10-27,62.0,67.0,56.0
2013-10-28,62.0,66.0,58.0
2013-10-29,59.0,65.0,54.0
2013-10-30,59.0,67.0,52.0
2013-10-31,62.0,77.0,52.0
2013-11-01,64.0,80.0,54.0
2013-11-02,67.0,80.0,59.0
2013-11-03,64.0,69.0,60.0
2013-11-04,63.0,67.0,60.0
2013-11-05,62.0,73.0,52.0
2013-11-06,65.0,80.0,53.0
2013-11-07,69.0,85.0,58.0
2013-11-08,66.0,76.0,54.0
2013-11-09,62.0,71.0,57.0
2013-11-10,64.0,81.0,56.0
2013-11-11,63.0,72.0,54.0
2013-11-12,64.0,74.0,55.0
2013-11-13,69.0,89.0,57.0
2013-11-14,74.0,90.0,62.0
2013-11-15,65.0,69.0,60.0
2013-11-16,62.0,67.0,58.0
2013-11-17,61.0,67.0,54.0
2013-11-18,60.0,65.0,55.0
2013-11-19,61.0,64.0,58.0
2013-11-20,61.0,65.0,59.0
2013-11-21,61.0,63.0,57.0
2013-11-22,60.0,66.0,56.0
2013-11-23,59.0,68.0,53.0
2013-11-24,59.0,67.0,51.0
2013-11-25,59.0,69.0,50.0
2013-11-26,60.0,77.0,51.0
2013-11-27,65.0,75.0,56.0
2013-11-28,62.0,69.0,54.0
2013-11-29,60.0,65.0,57.0
2013-11-30,61.0,69.0,53.0
2013-12-01,64.0,78.0,55.0
2013-12-02,63.0,73.0,54.0
2013-12-03,59.0,65.0,51.0
2013-12-04,57.0,61.0,48.0
2013-12-05,53.0,60.0,46.0
2013-12-06,52.0,60.0,44.0
2013-12-07,52.0,58.0,47.0
2013-12-08,50.0,57.0,41.0
2013-12-09,51.0,61.0,39.0
2013-12-10,53.0,67.0,41.0
2013-12-11,57.0,73.0,44.0
2013-12-12,57.0,65.0,48.0
2013-12-13,55.0,63.0,46.0
2013-12-14,56.0,70.0,45.0
2013-12-15,62.0,80.0,47.0
2013-12-16,69.0,85.0,58.0
2013-12-17,67.0,77.0,58.0
2013-12-18,65.0,69.0,57.0
2013-12-19,57.0,59.0,52.0
2013-12-20,53.0,64.0,45.0
2013-12-21,55.0,63.0,47.0
2013-12-22,56.0,66.0,47.0
2013-12-23,59.0,73.0,48.0
2013-12-24,63.0,78.0,53.0
2013-12-25,63.0,81.0,50.0
2013-12-26,66.0,80.0,50.0
2013-12-27,65.0,83.0,51.0
2013-12-28,63.0,71.0,54.0
2013-12-29,59.0,73.0,47.0
2013-12-30,60.0,73.0,47.0
2013-12-31,56.0,66.0,46.0
2014-01-01,56.0,64.0,46.0
2014-01-02,61.0,78.0,50.0
2014-01-03,57.0,64.0,47.0
2014-01-04,56.0,65.0,50.0
2014-01-05,59.0,76.0,47.0
2014-01-06,64.0,78.0,50.0
2014-01-07,61.0,69.0,51.0
2014-01-08,57.0,66.0,49.0
2014-01-09,56.0,60.0,50.0
2014-01-10,56.0,65.0,48.0
2014-01-11,57.0,67.0,47.0
2014-01-12,58.0,69.0,51.0
2014-01-13,63.0,83.0,46.0
2014-01-14,66.0,79.0,50.0
2014-01-15,68.0,83.0,52.0
2014-01-16,69.0,84.0,54.0
2014-01-17,69.0,87.0,53.0
2014-01-18,66.0,83.0,51.0
2014-01-19,61.0,76.0,49.0
2014-01-20,61.0,78.0,49.0
2014-01-21,62.0,76.0,51.0
2014-01-22,63.0,73.0,53.0
2014-01-23,58.0,68.0,51.0
2014-01-24,62.0,73.0,56.0
2014-01-25,64.0,75.0,58.0
2014-01-26,60.0,66.0,53.0
2014-01-27,60.0,65.0,54.0
2014-01-28,58.0,64.0,50.0
2014-01-29,57.0,62.0,52.0
2014-01-30,58.0,62.0,57.0
2014-01-31,59.0,63.0,56.0
2014-02-01,59.0,68.0,53.0
2014-02-02,56.0,62.0,46.0
2014-02-03,53.0,60.0,46.0
2014-02-04,55.0,62.0,48.0
2014-02-05,56.0,63.0,50.0
2014-02-06,56.0,60.0,53.0
2014-02-07,55.0,61.0,51.0
2014-02-08,57.0,62.0,53.0
2014-02-09,59.0,66.0,56.0
2014-02-10,59.0,66.0,54.0
2014-02-11,58.0,68.0,53.0
2014-02-12,59.0,74.0,51.0
2014-02-13,62.0,72.0,53.0
2014-02-14,62.0,72.0,51.0
2014-02-15,62.0,73.0,52.0
2014-02-16,60.0,71.0,55.0
2014-02-17,59.0,63.0,52.0
2014-02-18,58.0,63.0,55.0
2014-02-19,58.0,66.0,55.0
2014-02-20,61.0,78.0,50.0
2014-02-21,65.0,74.0,56.0
2014-02-22,60.0,70.0,52.0
2014-02-23,57.0,67.0,50.0
2014-02-24,59.0,65.0,53.0
2014-02-25,60.0,67.0,55.0
2014-02-26,60.0,66.0,57.0
2014-02-27,62.0,67.0,57.0
2014-02-28,61.0,64.0,57.0
2014-03-01,59.0,65.0,53.0
2014-03-02,56.0,63.0,54.0
2014-03-03,59.0,64.0,52.0
2014-03-04,59.0,65.0,54.0
2014-03-05,61.0,65.0,55.0
2014-03-06,61.0,68.0,57.0
2014-03-07,62.0,68.0,55.0
2014-03-08,65.0,76.0,53.0
2014-03-09,70.0,85.0,61.0
2014-03-10,69.0,75.0,58.0
2014-03-11,64.0,76.0,55.0
2014-03-12,64.0,81.0,55.0
2014-03-13,62.0,67.0,58.0
2014-03-14,60.0,66.0,53.0
2014-03-15,62.0,72.0,55.0
2014-03-16,69.0,83.0,56.0
2014-03-17,65.0,71.0,56.0
2014-03-18,62.0,70.0,58.0
2014-03-19,62.0,70.0,57.0
2014-03-20,62.0,68.0,57.0
2014-03-21,60.0,66.0,57.0
2014-03-22,60.0,65.0,58.0
2014-03-23,59.0,65.0,55.0
2014-03-24,60.0,65.0,59.0
2014-03-25,60.0,65.0,58.0
2014-03-26,60.0,66.0,57.0
2014-03-27,59.0,65.0,53.0
2014-03-28,60.0,67.0,53.0
2014-03-29,61.0,70.0,55.0
2014-03-30,62.0,67.0,56.0
2014-03-31,59.0,64.0,51.0
2014-04-01,58.0,62.0,52.0
2014-04-02,56.0,62.0,50.0
2014-04-03,56.0,64.0,49.0
2014-04-04,58.0,62.0,53.0
2014-04-05,58.0,65.0,52.0
2014-04-06,62.0,71.0,52.0
2014-04-07,66.0,81.0,56.0
2014-04-08,69.0,80.0,58.0
2014-04-09,65.0,76.0,54.0
2014-04-10,58.0,65.0,53.0
2014-04-11,61.0,70.0,56.0
2014-04-12,59.0,65.0,56.0
2014-04-13,59.0,64.0,56.0
2014-04-14,60.0,68.0,56.0
2014-04-15,60.0,62.0,56.0
2014-04-16,60.0,67.0,58.0
2014-04-17,62.0,69.0,58.0
2014-04-18,64.0,72.0,60.0
2014-04-19,62.0,67.0,58.0
2014-04-20,62.0,69.0,57.0
2014-04-21,62.0,68.0,58.0
2014-04-22,62.0,67.0,57.0
2014-04-23,62.0,69.0,56.0
2014-04-24,64.0,73.0,56.0
2014-04-25,64.0,70.0,55.0
2014-04-26,59.0,66.0,54.0
2014-04-27,59.0,67.0,53.0
2014-04-28,61.0,75.0,55.0
2014-04-29,72.0,88.0,58.0
2014-04-30,78.0,89.0,63.0
2014-05-01,78.0,89.0,64.0
2014-05-02,74.0,90.0,64.0
2014-05-03,72.0,82.0,62.0
2014-05-04,66.0,74.0,59.0
2014-05-05,63.0,70.0,58.0
2014-05-06,61.0,66.0,54.0
2014-05-07,61.0,66.0,55.0
2014-05-08,61.0,68.0,56.0
2014-05-09,62.0,68.0,56.0
2014-05-10,63.0,70.0,57.0
2014-05-11,69.0,87.0,62.0
2014-05-12,72.0,87.0,58.0
2014-05-13,78.0,93.0,64.0
2014-05-14,80.0,96.0,65.0
2014-05-15,83.0,97.0,70.0
2014-05-16,78.0,91.0,67.0
2014-05-17,69.0,77.0,63.0
2014-05-18,66.0,71.0,63.0
2014-05-19,66.0,72.0,60.0
2014-05-20,63.0,69.0,59.0
2014-05-21,63.0,70.0,57.0
2014-05-22,63.0,69.0,59.0
2014-05-23,64.0,69.0,62.0
2014-05-24,64.0,69.0,63.0
2014-05-25,66.0,72.0,63.0
2014-05-26,67.0,73.0,63.0
2014-05-27,67.0,74.0,64.0
2014-05-28,68.0,73.0,65.0
2014-05-29,68.0,74.0,64.0
2014-05-30,67.0,74.0,62.0
2014-05-31,67.0,74.0,61.0
2014-06-01,67.0,72.0,61.0
2014-06-02,64.0,69.0,60.0
2014-06-03,65.0,73.0,59.0
2014-06-04,65.0,72.0,60.0
2014-06-05,65.0,71.0,61.0
2014-06-06,64.0,70.0,61.0
2014-06-07,63.0,70.0,61.0
2014-06-08,65.0,72.0,60.0
2014-06-09,63.0,69.0,59.0
2014-06-10,66.0,71.0,63.0
2014-06-11,66.0,72.0,63.0
2014-06-12,66.0,71.0,62.0
2014-06-13,65.0,70.0,62.0
2014-06-14,66.0,71.0,62.0
2014-06-15,66.0,72.0,63.0
2014-06-16,66.0,71.0,62.0
2014-06-17,66.0,73.0,61.0
2014-06-18,65.0,72.0,61.0
2014-06-19,66.0,72.0,62.0
2014-06-20,68.0,74.0,64.0
2014-06-21,69.0,75.0,64.0
2014-06-22,69.0,73.0,65.0
2014-06-23,69.0,74.0,65.0
2014-06-24,68.0,74.0,65.0
2014-06-25,68.0,73.0,65.0
2014-06-26,69.0,74.0,66.0
2014-06-27,71.0,76.0,66.0
2014-06-28,70.0,76.0,67.0
2014-06-29,70.0,76.0,67.0
2014-06-30,70.0,75.0,66.0
2014-07-01,69.0,75.0,66.0
2014-07-02,68.0,75.0,65.0
2014-07-03,70.0,76.0,66.0
2014-07-04,71.0,78.0,66.0
2014-07-05,73.0,80.0,69.0
2014-07-06,73.0,80.0,68.0
2014-07-07,72.0,77.0,68.0
2014-07-08,71.0,76.0,67.0
2014-07-09,71.0,76.0,67.0
2014-07-10,70.0,76.0,66.0
2014-07-11,69.0,74.0,66.0
2014-07-12,70.0,75.0,66.0
2014-07-13,71.0,77.0,67.0
2014-07-14,72.0,75.0,69.0
2014-07-15,71.0,75.0,68.0
2014-07-16,70.0,76.0,67.0
